"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1947629184714678376","Tue Jul 22 12:05:57 +0000 2025","0","Wakil Gubernur Bali I Nyoman Giri Prasta memberikan apresiasi terhadap pelantikan pengurus baru PWI Bali periode 2025 2030. #wagubgiriprasta #PersatuanWartawanIndonesia #kebebasanpers #jurnalist https://t.co/9vN511CdMQ","1947629184714678376","","","in","","0","0","0","https://x.com/undefined/status/1947629184714678376","1293295315148140545",
"1944614483714003310","Mon Jul 14 04:26:36 +0000 2025","0","Kasus dugaan intimidasi terhadap jurnalis Jawa Pos Radar Bali Andre mendapat sorotan dari penasihat hukum dan pemerhati pers. Mereka menegaskan pentingnya melindungi kebebasan pers sebagai pilar demokrasi yang tidak boleh diganggu. #kebebasanpers #jurnalisbebasintimidasi https://t.co/151qnuVUHV","1944614483714003310","https://pbs.twimg.com/amplify_video_thumb/1944585928145772544/img/L8iMRBrWR1HjydOt.jpg","","in","","0","0","0","https://x.com/undefined/status/1944614483714003310","1571102928852897798",
"1937912480186937535","Wed Jun 25 16:35:14 +0000 2025","1","Pembungkaman media tanda sakitnya demokrasi #demokrasisakit #kebebasanpers https://t.co/h75kVLhApU","1937912480186937535","https://pbs.twimg.com/media/GuTZIV9bEAAl8Xv.jpg","","in","","0","0","0","https://x.com/undefined/status/1937912480186937535","952232797476802562",
"1937400838584172770","Tue Jun 24 06:42:09 +0000 2025","0","RUU Penyiaran disusun Komdigi dengan Nezar Patria untuk jadi bukti pemerintah pro kebebasan pers #KebebasanPers https://t.co/n4ATyXDXol","1937400838584172770","https://pbs.twimg.com/media/GuMHySRagAIXZnr.jpg","","in","","0","0","0","https://x.com/undefined/status/1937400838584172770","1704017670507819008",
"1937395247748882705","Tue Jun 24 06:19:56 +0000 2025","1","Nezar Patria Wamenkomdigi memastikan pemerintah gak akan ikut campur ruang redaksi dalam RUU Penyiaran #KebebasanPers https://t.co/5El8L0pppg","1937395247748882705","https://pbs.twimg.com/media/GuMCs8fagAM4mxz.jpg","","in","","0","0","0","https://x.com/undefined/status/1937395247748882705","1698999506736713728",
"1937394156391006576","Tue Jun 24 06:15:36 +0000 2025","0","Redaksi bisa makin tenang Komdigi dan Nezar Patria punya komitmen kuat buat jaga ruang kritis pers di RUU Penyiaran #KebebasanPers https://t.co/Tq6V0vMtlG","1937394156391006576","https://pbs.twimg.com/media/GuMBsxtaEAA7ILJ.jpg","","in","","0","0","0","https://x.com/undefined/status/1937394156391006576","1709088184339222528",
"1937392394141597858","Tue Jun 24 06:08:36 +0000 2025","0","RUU Penyiaran hadir memperkuat kebebasan pers Nezar Patria dari Komdigi pastiin redaksi selalu dilindungi #KebebasanPers https://t.co/OIT8PXxAQK","1937392394141597858","https://pbs.twimg.com/media/GuMAGpPaMAAsQRN.jpg","","in","","0","0","0","https://x.com/undefined/status/1937392394141597858","1704034625453203456",
"1937391977563296234","Tue Jun 24 06:06:57 +0000 2025","0","RUU Penyiaran Komdigi di bawah arahan Nezar Patria tetep buka ruang buat kreativitas dan kebebasan redaksi #KebebasanPers https://t.co/MhirdBmr0H","1937391977563296234","https://pbs.twimg.com/media/GuL_tTibAAAV7p-.jpg","","in","","0","0","0","https://x.com/undefined/status/1937391977563296234","1703703950372085760",
"1937391336682148074","Tue Jun 24 06:04:24 +0000 2025","0","Pemerintah lewat Komdigi dan Nezar Patria percaya pers yang bebas itu kunci kemajuan bangsa lewat RUU Penyiaran #KebebasanPers https://t.co/mDfV2lxs0Y","1937391336682148074","https://pbs.twimg.com/media/GuL_Gk2aYAAqwfg.jpg","","in","","0","0","0","https://x.com/undefined/status/1937391336682148074","1710154948116426752",
"1937390120400998619","Tue Jun 24 05:59:34 +0000 2025","0","Komitmen pemerintah lewat Wamenkomdigi makin teguh redaksi tetap merdeka dalam setiap pemberitaan di RUU Penyiaran #KebebasanPers https://t.co/w60dD4cHrf","1937390120400998619","https://pbs.twimg.com/media/GuL-CHga0AA3f1I.jpg","","in","","0","0","0","https://x.com/undefined/status/1937390120400998619","1709817784618909696",
"1937388861300371493","Tue Jun 24 05:54:34 +0000 2025","0","Komitmen Komdigi dan Nezar Patria di RUU Penyiaran ingin semua redaksi makin maju tanpa rasa takut #KebebasanPers https://t.co/howG3wxYTi","1937388861300371493","https://pbs.twimg.com/media/GuL85MnagAErRBn.jpg","","in","","0","0","0","https://x.com/undefined/status/1937388861300371493","1709094647174496256",
"1937388528201293946","Tue Jun 24 05:53:14 +0000 2025","0","Pemerintah melalui Wamenkomdigi Nezar Patria ingin redaksi tetap independent lewat RUU Penyiaran #KebebasanPers https://t.co/VI7NSYUoJ7","1937388528201293946","https://pbs.twimg.com/media/GuL8mVtagAIp-RR.jpg","","in","","0","0","0","https://x.com/undefined/status/1937388528201293946","1708685831257616384",
"1937388444289990918","Tue Jun 24 05:52:54 +0000 2025","0","Jadi meski ada RUU Penyiaran Komdigi dan Nezar Patria tetep konsisten dukung kebebasan redaksi #KebebasanPers https://t.co/xxLyVRQlIn","1937388444289990918","https://pbs.twimg.com/media/GuL8aftagAEoEy2.jpg","","in","","0","0","0","https://x.com/undefined/status/1937388444289990918","1710143105692000256",
"1937388041729114556","Tue Jun 24 05:51:18 +0000 2025","0","Nezar Patria sampaikan kalo RUU Penyiaran tetap jaga ranah redaksi tidak diintervensi pemerintah #KebebasanPers https://t.co/oIV2S6DVUX","1937388041729114556","https://pbs.twimg.com/media/GuL8I5racAATw-N.jpg","","in","","0","0","0","https://x.com/undefined/status/1937388041729114556","1711220527145369600",
"1937387626442662076","Tue Jun 24 05:49:39 +0000 2025","0","Pemerintah lewat Komdigi dan Nezar Patria sepakat kebebasan pers landasan utama tiap aturan termasuk RUU Penyiaran #KebebasanPers https://t.co/xrK0GRl4Ay","1937387626442662076","https://pbs.twimg.com/media/GuL7w3KagAECV6S.jpg","","in","","0","0","0","https://x.com/undefined/status/1937387626442662076","1711590086608031744",
"1937387525976523024","Tue Jun 24 05:49:15 +0000 2025","0","RUU Penyiaran menurut Komdigi bukan alat kontrol Nezar Patria ingin redaksi tetap maju dan bebas berkreasi #KebebasanPers https://t.co/SKbzfHT8o3","1937387525976523024","https://pbs.twimg.com/media/GuL7roIa4AAFRAX.jpg","","in","","0","0","0","https://x.com/undefined/status/1937387525976523024","1698962944233807872",
"1937387329733460241","Tue Jun 24 05:48:28 +0000 2025","0","Komdigi dan Nezar Patria pastikan kebebasan pers tetap dilindungi meski ada revisi aturan di RUU Penyiaran #KebebasanPers https://t.co/TmPr8e6sjM","1937387329733460241","https://pbs.twimg.com/media/GuL7djTagAExjCB.jpg","","in","","0","0","0","https://x.com/undefined/status/1937387329733460241","1709434110505324544",
"1937387046508855443","Tue Jun 24 05:47:21 +0000 2025","0","Nezar Patria secara tegas jamin pemerintah enggak bakal mendikte redaksi lewat RUU Penyiaran kebebasan pers tetap aman #KebebasanPers https://t.co/7dRZ3XoX4A","1937387046508855443","https://pbs.twimg.com/media/GuL7PoMaMAAZCUR.jpg","","in","","0","0","0","https://x.com/undefined/status/1937387046508855443","1699321362652049408",
"1937386581335437779","Tue Jun 24 05:45:30 +0000 2025","0","RUU Penyiaran dari Komdigi dan Nezar Patria sudah didesain supaya redaksi bisa tetap bebas berpikir #KebebasanPers https://t.co/l3YCSrwXQD","1937386581335437779","https://pbs.twimg.com/media/GuL60fLbYAArCj-.jpg","","in","","0","0","0","https://x.com/undefined/status/1937386581335437779","1711278069108084736",
"1937386133610275147","Tue Jun 24 05:43:43 +0000 2025","0","Kebebasan pers di RUU Penyiaran bukan janji kosong Komdigi dan Nezar Patria sudah siap jadi garda terdepan #KebebasanPers https://t.co/xZjhnpYnSg","1937386133610275147","https://pbs.twimg.com/media/GuL6YOnagAAYGuV.jpg","","in","","0","0","0","https://x.com/undefined/status/1937386133610275147","1709406818802524160",
"1937385980207726717","Tue Jun 24 05:43:07 +0000 2025","0","Nezar Patria sampaikan dari Komdigi media ga bakal kehilangan independensi meski ada RUU Penyiaran #KebebasanPers https://t.co/2xQ3uvLMUM","1937385980207726717","https://pbs.twimg.com/media/GuL6RdqagAAhfGj.jpg","","in","","0","0","0","https://x.com/undefined/status/1937385980207726717","1709792080820944896",
"1937385756055732644","Tue Jun 24 05:42:13 +0000 2025","0","Redaksi nggak perlu takut dengan RUU Penyiaran Komdigi dan Nezar Patria pastikan semuanya tetap on track #KebebasanPers https://t.co/1ke3l4A3kt","1937385756055732644","https://pbs.twimg.com/media/GuL6EKpaQAAAfp6.jpg","","in","","0","0","0","https://x.com/undefined/status/1937385756055732644","1709050286453784576",
"1937385662673748452","Tue Jun 24 05:41:51 +0000 2025","0","Nezar Patria bilang RUU Penyiaran bukan ancaman buat kebebasan pers malah buat lindungi jurnalis juga #KebebasanPers https://t.co/BYa0KjamBj","1937385662673748452","https://pbs.twimg.com/media/GuL56sBbQAEfvfi.jpg","","in","","0","0","0","https://x.com/undefined/status/1937385662673748452","1709461884402036736",
"1937385332967899188","Tue Jun 24 05:40:32 +0000 2025","0","RUU Penyiaran dikawal Nezar Patria jadi bukti pemerintah serius soal kebebasan pers redaksi tetap diberikan ruang seluas-luasnya #KebebasanPers https://t.co/phbVnhvULz","1937385332967899188","https://pbs.twimg.com/media/GuL5rmmakAALfdy.jpg","","in","","0","0","0","https://x.com/undefined/status/1937385332967899188","1698950982686871552",
"1937384857656860944","Tue Jun 24 05:38:39 +0000 2025","0","Nezar Patria dari Komdigi pastikan aturan baru malah bikin hubungan media dan pemerintah makin harmonis #KebebasanPers https://t.co/DtCLy2cZpx","1937384857656860944","https://pbs.twimg.com/media/GuL5ODga8AAdQ09.jpg","","in","","0","0","0","https://x.com/undefined/status/1937384857656860944","1711572371889610752",
"1937383854798733780","Tue Jun 24 05:34:40 +0000 2025","0","Komdigi melalui Nezar Patria yakinkan publik kebebasan pers guarantee utama RUU Penyiaran redaksi ga perlu khawatir #KebebasanPers https://t.co/j8TbFmw4O7","1937383854798733780","https://pbs.twimg.com/media/GuL4S6VbIAAJORb.jpg","","in","","0","0","0","https://x.com/undefined/status/1937383854798733780","1709767172560703488",
"1937383494034030715","Tue Jun 24 05:33:14 +0000 2025","0","RUU Penyiaran versi Komdigi tetap dukung kebebasan redaksi kata Nezar Patria selama itu konstruktif #KebebasanPers https://t.co/py1vweJ36b","1937383494034030715","https://pbs.twimg.com/media/GuL4ApQagAMCB-z.jpg","","in","","0","0","0","https://x.com/undefined/status/1937383494034030715","1701101970365542400",
"1937383410508648836","Tue Jun 24 05:32:54 +0000 2025","0","Nezar Patria buka-bukaan soal RUU Penyiaran pemerintah nggak punya niat bungkam redaksi #KebebasanPers https://t.co/YK6rk9yazP","1937383410508648836","https://pbs.twimg.com/media/GuL376zagAAva4e.jpg","","in","","0","0","0","https://x.com/undefined/status/1937383410508648836","1694589378079924224",
"1937383391940280777","Tue Jun 24 05:32:50 +0000 2025","0","Komdigi bareng Nezar Patria bilang ke media jangan khawatir sama RUU Penyiaran tetep jaga kebebasan pers #KebebasanPers https://t.co/wARGHvA4Jl","1937383391940280777","https://pbs.twimg.com/media/GuL36wyacAAGG7V.jpg","","in","","0","0","0","https://x.com/undefined/status/1937383391940280777","1701094681189433344",
"1937382841937240246","Tue Jun 24 05:30:39 +0000 2025","0","Nezar Patria pastikan lewat RUU Penyiaran hak media untuk kritis tetap dilindungi Komdigi #KebebasanPers https://t.co/NVfSFUjO9m","1937382841937240246","https://pbs.twimg.com/media/GuL3Y18agAEZrGM.jpg","","in","","0","0","0","https://x.com/undefined/status/1937382841937240246","1709404124406800384",
"1937382345713295515","Tue Jun 24 05:28:40 +0000 2025","0","Biar makin jelas Komdigi lewat Nezar Patria tegaskan RUU Penyiaran nggak bakal bikin redaksi terbatasi #KebebasanPers https://t.co/WkZTOEx6ao","1937382345713295515","https://pbs.twimg.com/media/GuL2978agAMaTw1.jpg","","in","","0","0","0","https://x.com/undefined/status/1937382345713295515","1699642093264834560",
"1937382013381845162","Tue Jun 24 05:27:21 +0000 2025","1","Komdigi tetap dengerin suara media kata Nezar Patria dan RUU Penyiaran ga bakal limitasi pers #KebebasanPers https://t.co/Br8F6L4y0u","1937382013381845162","https://pbs.twimg.com/media/GuL2qbObsAAoeB-.jpg","","in","","0","0","0","https://x.com/undefined/status/1937382013381845162","1699317131043901440",
"1937381960726565060","Tue Jun 24 05:27:08 +0000 2025","0","Komdigi dan Nezar Patria pegang teguh nilai kebebasan pers aturan RUU Penyiaran dibuat tanpa intervensi redaksi #KebebasanPers https://t.co/KYGIV30hBK","1937381960726565060","https://pbs.twimg.com/media/GuL2nqkaMAA-rXO.jpg","","in","","0","0","0","https://x.com/undefined/status/1937381960726565060","1698985893946920960",
"1937381372685091308","Tue Jun 24 05:24:48 +0000 2025","0","RUU Penyiaran cuma diperbarui prinsip kebebasan pers versi Komdigi dan Nezar Patria nggak bakal berubah #KebebasanPers https://t.co/8LuLL4aQRB","1937381372685091308","https://pbs.twimg.com/media/GuL2FXRagAAuZDv.jpg","","in","","0","0","0","https://x.com/undefined/status/1937381372685091308","1701130545550508032",
"1937380754641813652","Tue Jun 24 05:22:21 +0000 2025","0","RUU Penyiaran Komdigi bukan alat buat batasi kebebasan kata Nezar Patria malah tambah pelindung #KebebasanPers https://t.co/b8BAYDCFYE","1937380754641813652","https://pbs.twimg.com/media/GuL1hU-bgAAGQWZ.jpg","","in","","0","0","0","https://x.com/undefined/status/1937380754641813652","1698906253953802240",
"1937379544140505424","Tue Jun 24 05:17:32 +0000 2025","0","Kebebasan pers makin dijamin Komdigi Nezar Patria siap dengerin redaksi soal RUU Penyiaran #KebebasanPers https://t.co/aWJt1F8HZA","1937379544140505424","https://pbs.twimg.com/media/GuL0WrLagAEXN6X.jpg","","in","","0","0","0","https://x.com/undefined/status/1937379544140505424","1709087328264982528",
"1937379074663678038","Tue Jun 24 05:15:40 +0000 2025","0","Kebebasan pers tetap dilindungi RUU Penyiaran kata Komdigi lewat Nezar Patria redaksi nggak usah khawatir #KebebasanPers https://t.co/u2JuGQJvSU","1937379074663678038","https://pbs.twimg.com/media/GuLz_hraoAAl6l1.jpg","","in","","0","0","0","https://x.com/undefined/status/1937379074663678038","1709040720173252608",
"1936690030589919731","Sun Jun 22 07:37:41 +0000 2025","0","Publik butuh klarifikasi dan fakta bukan suara sensasional dari balik podium. #RUUTNI #IndonesiaGelap #KebebasanPers #AmnestyIndonesia #Kejagung #DramaHukum #TransparansiPublik #HakBersirat #DemokrasiIndonesia","1936690036696871180","","TotalitasHukum","in","","0","0","0","https://x.com/undefined/status/1936690036696871180","1924349877456437249",
"1935262619096728033","Wed Jun 18 09:05:38 +0000 2025","1","Israel kembali meluncurkan serangan udara ke Teheran kali ini menghantam kantor penyiaran IRINN saat tengah menayangkan siaran langsung. #Im_nusantra #KebebasanPers #PerangInformasi #news #trending #beritaterkini #berita #fyp #BreakingNews #Iran https://t.co/Kbw0MZlRD0","1935262619096728033","https://pbs.twimg.com/ext_tw_video_thumb/1935262502939455488/pu/img/-gWUFwRqEJHN-j9b.jpg","","in","","0","0","0","https://x.com/undefined/status/1935262619096728033","1867165370047725568",
"1935234766284243189","Wed Jun 18 07:14:57 +0000 2025","0","DPR tegaskan perlindungan jurnalistik adalah prioritas! ️ RUU Penyiaran harus menjamin kebebasan pers dan keamanan para jurnalis dalam menjalankan tugasnya. Suara kebenaran harus tetap bersinar! #RUUPenyiaran #PerlindunganJurnalis #KebebasanPers #Demokrasi #DPRRI #MediaMasa https://t.co/olxmMYuFJG","1935234766284243189","https://pbs.twimg.com/media/GttVmCkaEAAipSw.jpg","","in","","0","1","0","https://x.com/undefined/status/1935234766284243189","79368285",
"1934566541678485694","Mon Jun 16 10:59:40 +0000 2025","0","Wartawan Gelar Aksi di Kantor Wali Kota Padangsidimpuan Protes Pemangkasan Anggaran Media https://t.co/yzwfq5NRkS #AksiWartawanPadangsidimpuan #BelaPersLokal #KebebasanPers #TransparansiAnggaran #StopPembungkamanPers #Bitvonline","1934566541678485694","","","in","","0","0","0","https://x.com/undefined/status/1934566541678485694","1641028826489823232",
"1927684929078374682","Wed May 28 11:14:36 +0000 2025","1","#konteksinfo - Tercatat 7 dari 11 negara di kawasan mengalami penurunan skor dalam indeks kebebasan pers tahun ini mencerminkan semakin sempitnya ruang kebebasan pers akibat berbagai faktor. (zd) #KebebasanPers #PersAsiaTenggara #IndeksKebebasanPers #JurnalismeBebas #MediaBebas https://t.co/ZVNz4gPuJ0","1927684929078374682","https://pbs.twimg.com/media/GsCDN5RaoAE8g2T.jpg","","in","","0","0","1","https://x.com/undefined/status/1927684929078374682","1565270466238902274",
"1927670825446244451","Wed May 28 10:18:33 +0000 2025","242","Kebebasan pers bukanlah sesuatu yang jatuh dari langit. Kebebasan pers adalah sesuatu yang harus kita perjuangkan. Ide dan Esai terbaru dari Evi Mariani. #KebebasanPers #WPFD #WPFD2025 #JurnalismePublik #YaAkuBakalDibaca https://t.co/xDxuCIbmkk","1927670825446244451","","","in","","5","2","156","https://x.com/undefined/status/1927670825446244451","1369663239718465538",
"1926636843405087102","Sun May 25 13:49:53 +0000 2025","3","Penghapusan artikel Jenderal di Jabatan Sipil oleh Detikcom atas rekomendasi Dewan Pers dan alasan keamanan penulis menunjukkan potensi tekanan terhadap kebebasan pers. Apakah kritik sudah tak aman di negara demokrasi? #KebebasanPers #CabutUUTNI https://t.co/URD7DGsvVe","1926636843405087102","https://pbs.twimg.com/media/GrzJ_xcXAAAzyjE.jpg","","in","","0","0","1","https://x.com/undefined/status/1926636843405087102","1752532657639165952",
"1925964262289166642","Sun May 25 13:33:16 +0000 2025","0","@MurtadhaOne1 Terus yang kmren milih mana tanggung jawabnya!! Kalian Bilang #KebebasanPers Baik baik aja Kalian Bilang UU TNI gak ngaruh apa apa?! Tuh kepala kepala pada di Ganti Ama TNI Padahal masih banyak anak bangsa Masih Nganggur eh pejabat Malah Gaji dobel2 ‍‍","1926632661482635758","","MurtadhaOne1","in","","0","0","0","https://x.com/undefined/status/1926632661482635758","3310566600",
"1926494102020923476","Sun May 25 04:22:41 +0000 2025","0","Tulisan yang diancam demokrasi pun diuji.Penulis Detikcom akui ditekan usai tulis opini kritis.Dewan Pers mengecam keras. Lindungi suara kritis hindari intimidasi tegas @KomHidayatBooks. #KebebasanPers #LawanIntimidasi #Demokrasi #DewanPers #OpiniKritis https://t.co/QAXaajTfwz","1926494102020923476","","","in","","0","0","0","https://x.com/undefined/status/1926494102020923476","839770049309106176",
"1926165844645601583","Sat May 24 06:38:18 +0000 2025","0","Demokrat Soroti Kasus Jurnalis JAK TV Hinca: Penetapan tersangka atas pemberitaan ganggu transparansi hukum. Kebebasan pers harus dihormati. #DemokratSurabaya #KebebasanPers #LindungiJurnalis https://t.co/DvvEcmpZII","1926165844645601583","https://pbs.twimg.com/media/GrsdnwWWYAE56Nb.jpg","","in","","0","0","0","https://x.com/undefined/status/1926165844645601583","1861056878270414848",
"1926144723929927935","Sat May 24 05:14:22 +0000 2025","0","Tantangan dan Masa Depan Pers Dahlan Dahi: Kebebasan Jurnalisme Bertumpu pada Media yang Sehat Financial https://t.co/uX4zrnMckM #DewanPers #KebebasanPers #MediaDay #NEWS #beritanasional #wartawan #jurnalistik #Journalism #newmedia #disrupsi","1926144723929927935","","","in","","0","0","0","https://x.com/undefined/status/1926144723929927935","1337831150287384576",
"1925029535575375931","Wed May 21 03:23:03 +0000 2025","1","Di Hari Kebebasan Pers ini mari kita bersatu dalam mempertahankan kebenaran dan membela suara yang tak boleh dibungkam. #KebebasanPers #HariKebebasanPers #DemokrasiYangSehat https://t.co/qvNqb01hmp","1925029544521826830","https://pbs.twimg.com/media/GrcUH-3bAAEnflD.jpg","KontraSAceh_","in","","0","0","0","https://x.com/undefined/status/1925029544521826830","1630834654667509760",
"1924009523284672820","Sun May 18 12:53:43 +0000 2025","1","@DS_yantie Media bukan alat promosi. Fungsinya mengawasi kekuasaan bukan memolesnya. Citra positif itu bukan dibentuk lewat sensor tapi lewat tindakan nyata di lapangan. Kalau tayangan negatif dilarang bagaimana publik bisa tahu apa yang perlu diperbaiki? #KPI #KebebasanPers #Polisi","1924085993847877806","","DS_yantie","in","","0","0","0","https://x.com/undefined/status/1924085993847877806","1794060249722417152",
"1923626521870430299","Sat May 17 06:27:56 +0000 2025","0","AHY: Media yang Sehat Demokrasi pun Sehat Media yang sehat akan memberikan ruang demokrasi yang sehat juga tegas Ketum AHY. Media adalah pengawal kebenaran dan keadilan. #AHY #KebebasanPers #DemokratSurabaya https://t.co/DUp13qDpal","1923626521870430299","https://pbs.twimg.com/amplify_video_thumb/1923626279753994240/img/UGHlvbEt3ac1EJUn.jpg","","in","","0","0","0","https://x.com/undefined/status/1923626521870430299","1861056878270414848",
"1922886410224140387","Thu May 15 05:27:00 +0000 2025","0","Selamat bertugas Anggota Dewan Pers periode 2025 - 2028 dan terima kasih kepada Anggota Dewan Pers periode 2022 - 2025 atas kolaborasi yang terjalin selama ini. #dewanpers #kebebasanpers #kebebasanberpendapat #kebebasanberekspresi https://t.co/QGJbxR1Hjj","1922886410224140387","https://pbs.twimg.com/media/Gq92_-uagAAej7p.jpg","","in","","0","0","0","https://x.com/undefined/status/1922886410224140387","742328492",
"1922687391363678449","Wed May 14 16:16:14 +0000 2025","0","Komar dinilai mampu jembatani dunia redaksi &amp; regulasi. Moderasi kecerdasan dan jejaring jadi kekuatan utama. #PersBermartabat #ModerasiBeragama #KebebasanPers","1922687405817053375","","rmbantencom","in","","0","1","0","https://x.com/undefined/status/1922687405817053375","2911375412",
"1920727127701311921","Fri May 09 06:26:47 +0000 2025","0","Menurut laporan Reporters Without Borders (RSF) skor kebebasan pers Indonesia dalam The World Press Freedom Index 2025 mencapai 44 13 dari 100 poin. #KebebasanPers #PersIndonesia #Pers #KatadataInDepth #KalauBicaraPakaiData https://t.co/uYmxRm3bNZ","1920727127701311921","https://pbs.twimg.com/media/GqfLEeAWsAAYmyH.jpg","","in","","0","0","0","https://x.com/undefined/status/1920727127701311921","1316329680396451841",
"1920108713572196568","Thu May 08 10:06:51 +0000 2025","3","@Heraloebss Intimidasi terhadap jurnalis apalagi saat meliput tragedi kemanusiaan adalah bentuk pelanggaran serius terhadap kebebasan pers. Kita butuh jaminan bahwa peristiwa seperti ini tak terulang bukan sekadar maaf setelah viral. Bondowoso #KebebasanPers #Jurnalisme #Bondowoso","1920420122596159541","","Heraloebss","in","","0","1","1","https://x.com/undefined/status/1920420122596159541","1794060249722417152",
"1920343392959320119","Thu May 08 05:03:50 +0000 2025","0","Bukan hanya mengganggu kerja-kerja jurnalistik pasal-Pasal karet yang terdapat dalam regulasi tersebut juga sering digunakan oleh pemerintah dan pengusaha untuk menyerang serta melakukan kriminalisasi terhadap para pembela ham dan jurnalis yang kritis. #kebebasanpers https://t.co/tBNdd9LFpW","1920343864797507792","https://pbs.twimg.com/media/GqZukUxWoAAVm2E.jpg","lbhpersjakarta","in","","0","0","0","https://x.com/undefined/status/1920343864797507792","742328492",
"1919365053452550328","Mon May 05 12:14:23 +0000 2025","1","Penetapan Direktur Pemberitaan JakTV sebagai Tersangka Dinilai Ancam Kebebasan Pers #KebebasanPers #AJIIndonesia #JakTV #TianBahtiar #Kejagung #PersBebas #news #trending #beritaterkini #berita #fyp #Jurnalis #BeritaHukum https://t.co/YdV8T6SZ9O","1919365053452550328","https://pbs.twimg.com/ext_tw_video_thumb/1919364986843144192/pu/img/MvILY2MzvHD9QFhJ.jpg","","in","","0","0","0","https://x.com/undefined/status/1919365053452550328","1867165370047725568",
"1918942756837404710","Sun May 04 08:16:20 +0000 2025","0","Komisi Kejaksaan Tegaskan Revisi KUHAP Tak Ancam Kebebasan Pers Asalkan Profesional https://t.co/iXKyo1yz55 #RevisiKUHAP #KebebasanPers #JurnalismeProfesional #KomisiKejaksaan #PersBermartabat #bitvonline","1918942756837404710","","","in","","0","0","0","https://x.com/undefined/status/1918942756837404710","1641028826489823232",
"1915313001483411658","Thu Apr 24 07:52:59 +0000 2025","0","Kasus ini pasti bakal terus jadi perhatian guys apalagi soal menjaga keseimbangan antara hukum dan kebebasan pers di Indonesia. Kita pantau terus aja yes perkembangan kasus ini. #tianbahtiar #perintangankejagung #kebebasanpers #penegakanhukum #dewanpers #KejagungRI https://t.co/kcbnKOijRB","1915313001483411658","https://pbs.twimg.com/media/GpSO4yvbYAAMbfw.jpg","","in","","0","1","0","https://x.com/undefined/status/1915313001483411658","1431093872835235843",
"1915005997887766912","Wed Apr 23 11:33:03 +0000 2025","3","️ Diskusi Publik: Melawan Teror Terhadap Jurnalis dan Media di Indonesia Taman Ismail Marzuki Jakarta Minggu 4 Mei 2025 10.00 12.30 WIB ️ Tempat terbatas! Daftar sekarang di: https://t.co/0lUisn43AC #WorldPressFreedomDay #KebebasanPers #DiskusiPublik https://t.co/VS2UodcTH3","1915005997887766912","https://pbs.twimg.com/media/GpN3zmta0AAhMB6.jpg","","in","","0","2","0","https://x.com/undefined/status/1915005997887766912","1023114824",
"1914915800563245347","Wed Apr 23 05:34:38 +0000 2025","1","23 serangan dalam 3 bulan pertama 2025 bukan sekadar angka. Ini alarm keras bahwa ruang aman bagi pers sedang terancam. Selengkapnya bisa dibaca di https://t.co/GcBlQkzCMg #LawanPembungkamanPers #KebebasanPers #persmahasiswapijar https://t.co/KkaXKC0Xp7","1914915800563245347","https://pbs.twimg.com/media/GpMlaGya4AAiHwa.jpg","","in","","0","0","0","https://x.com/undefined/status/1914915800563245347","531954550",
"1914888546298814554","Wed Apr 23 03:46:21 +0000 2025","0","Proses hukum terhadap direktur pemberitaan Jak TV memantik diskusi tentang batasan antara kerja jurnalistik &amp; dugaan obstruction of justice. Bagaimana menyeimbangkan kebebasan pers dengan penegakan hukum? #HukumDanMedia #KebebasanPers https://t.co/C3tkfAvt2I","1914888546298814554","","","in","","0","0","0","https://x.com/undefined/status/1914888546298814554","1787417069354696704",
"1912917311788556621","Thu Apr 17 17:13:22 +0000 2025","0"," Surat terbuka Dubes Rusia ke Dewan Pers Indonesia soroti dugaan intervensi asing yang menghapus artikel jurnalis RRI Retno Mandasari tentang Zaporozhye. #KebebasanPers #JurnalismeIndonesia #Zaporozhye https://t.co/I7LvPGq6hJ","1912917311788556621","","","in","","0","0","0","https://x.com/undefined/status/1912917311788556621","1608460176",
"1912761200498340220","Thu Apr 17 06:53:02 +0000 2025","0","Aliansi jurnalis menolak wacana pemberian 1.000 rumah subsidi khusus untuk wartawan yang akan disalurkan pemerintah. #Jurnalis #RumahSubsidi #KebebasanPers #AliansiJurnalis https://t.co/WfpjRxcv7s","1912761200498340220","https://pbs.twimg.com/media/Got-HPxbIAAVY9e.jpg","","in","","0","0","0","https://x.com/undefined/status/1912761200498340220","1431093872835235843",
"1912464301480374503","Wed Apr 16 11:13:15 +0000 2025","20","Sejumlah asosiasi profesi wartawan menolak program rumah subsidi yang diperuntukkan bagi jurnalis oleh pemerintah. #RumahSubsidi #Wartawan #KebebasanPers #Asumsico https://t.co/ycNnsZwFkt","1912464301480374503","https://pbs.twimg.com/media/GopwDBRXYAArX7e.jpg","","in","","0","4","1","https://x.com/undefined/status/1912464301480374503","829366551446818816",
"1911269015793832423","Sun Apr 13 04:03:37 +0000 2025","4","Wawancara Terbuka Dengan Jurnalis Demokrat Tegaskan Presiden Prabowo Dukung Kebebasan Pers. #demokrats14p #demokratbersamarakyat #kebebasanpers #persuntukrakyat https://t.co/67JYXBYVpY","1911269015793832423","https://pbs.twimg.com/media/GoYxCPoWYAA1vdb.jpg","","in","","0","0","1","https://x.com/undefined/status/1911269015793832423","1557599980826742784",
